,source,reference,translation,z-score,avg-score,annotators,bert_metric_p,bert_metric_r,bert_metric_f,bleu_metric_mod_prec,bleu_metric_sen_bleu,Rouge1_metric_f,Rouge1_metric_r,Rouge1_metric_p,Rouge2_metric_f,Rouge2_metric_r,Rouge2_metric_p,RougeL_metric_f,RougeL_metric_r,RougeL_metric_p
3213,The inflation rate since the beginning of the year (July 2016 compared to December 2015) has been -0.2% and the annual inflation in July 2016 compared to July 2015 was -0.2%.,通货膨胀率自年初(7月2016与2015 12月比较)是-0.2%和每年通货膨胀在7月2016与2015年7月比较是-0.2%。,今年至今的通货膨胀率 （2016年7月相对于2015年12月） 为 -0.2%。相比2015年7月，2016年7月的年通货膨胀率为 -0.2%。,-0.615156654122827,55.0,1,0.6307489275932312,0.6166537404060364,0.6240661144256592,0.2638888888888889,7.662716673720982e-155,0.18181817719008275,0.25,0.14285714285714285,0.0,0.0,0.0,0.1999999952000001,0.25,0.16666666666666666
1310,"Recently, she will work together with Yu Minhong to build the first domestic sports industry innovation and entrepreneurship platform.",最近，她将一起工作俞敏洪建立国内第一个体育行业的创新和创业的平台。,日前，她将和俞敏洪联手共同打造国内第一家体育产业创新创业平台。,1.03648901317791,93.0,1,0.6645462512969971,0.6144343018531799,0.6395257711410522,0.6129032258064516,1.167799188874841e-154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8228,"She said, her daughter often sewed hand toys. Plus, she is good at painting and could make animated toys from the doll's facial features to clothing.",她说，女儿经常缝手玩具，另外，她擅长画画，可以把娃娃的面部特征做成服装。,她说，女儿常常会自己缝制手工玩具，加上她擅长画画，从娃娃的五官到衣饰，总能做得栩栩如生。,-0.1389982857396429,50.0,1,0.5232236981391907,0.6432086229324341,0.5816523432731628,0.38636363636363635,9.271934141000531e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5712,"A dust storm similar to the Earth's dust is often formed in the Mars in the summer, which will lead to a sharp decline in solar energy. So a ""sleep"" mode must be designed for the Mars rover and let it wait patiently until the disappearance of dust storms.",在夏季，火星上经常形成类似于地球尘埃的沙尘暴，这将导致太阳能的急剧下降，因此必须为火星探测器设计一种“睡眠”模式，让它耐心等待，直到沙尘暴消失。,火星在夏季常形成类似地球沙尘天气的尘暴，这会导致火星车接收的太阳光能量急剧下降，必须为火星车设计“休眠”模式，让其耐心地等待尘暴过去。,0.91075048257686,74.5,2,0.7350528240203857,0.7190625071525574,0.7273086309432983,0.6417910447761194,1.195003128178104e-154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9039,People who have already have one attack are at a higher risk of having another.,已经有一次攻击的人的风险较高。,已经经历过一次心脏病发作的患者，心脏病再次发作的风险更高。,-1.79009194584007,15.0,1,0.3816704750061035,0.6252362728118896,0.4953456223011017,0.3103448275862069,8.309874625919567e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3992,"American culture seems involved in an endless struggle over diversity and inclusion, from corporate boardrooms to Hollywood and the devices we all carry in our hands.",美国文化似乎参与了对多样性和包容性的无休止的斗争，从公司董事会到好莱坞和我们都掌握的工具。,从公司董事会到好莱坞以及我们携带的设备，美国文化似乎一直在提倡多样性与包容性。,-0.618572444262472,62.0,1,0.6417574882507324,0.54828280210495,0.594231903553009,0.6923076923076923,1.2411429201334485e-154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7366,China's oil products are gradually close to Japan's oil products because the Chinese government has strengthened environmental protection regulations.,"中国的石油产品正逐渐接近日本的石油产品, 因为中国政府加强了环境保护法规。",中国的石油产品品质因中国政府强化环保规定正在逐渐接近日本的油品。,1.27465560786484,99.0,1,0.7093105316162109,0.6917459964752197,0.7007995247840881,0.6875,1.2368258882007928e-154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6799,"The bicycle game is expected to realize the ""zero breakthrough"" in the Olympic gold medal while the Women's World Cup girls will challenge Germany team, the world champion winner for twice and are expected to become the top four.","这款自行车赛有望在奥运金牌中实现 ""零突破"", 而女子世界杯女子队将挑战德国国家队, 夺得世界冠军两次, 并有望成为前四。",自行车有望实现奥运金牌“零突破”，而女足姑娘将挑战两次世界冠军得主德国队，期待爆冷冲进四强。,0.119153864809809,78.0,1,0.5692242980003357,0.5639562010765076,0.5670377612113953,0.6739130434782609,1.2245433009700222e-154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,"First, the overcapacity cut is not a simple cap control.",第一，生产能力过剩切不是一个简单的盖的控制。,首先，去产能不是简单的进行总量控制。,-0.468564683689272,61.3333333333333,6,0.5354310870170593,0.4710417687892914,0.5031483173370361,0.6111111111111112,1.166090630258513e-154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,One of the most popular comparisons from London 2012 is undoubtedly going to be pointed out even more this year: the striking likeness between British long jumper Greg Rutherford and popular actor Neil Patrick Harris.,最受欢迎的一个比较从伦敦2012年的无疑是要指出，甚至更多今年：惊人的相似之间的英国长跳格雷格*拉瑟福德和受欢迎的演员尼尔*帕特里克*哈里斯。,2012伦敦奥运会上最流行的对比之一今年无疑将被找到更多相似之处：英国跳远选手格雷格·卢瑟福 (Greg Rutherford) 长得像极了著名演员尼尔·帕特里克·哈里斯 (Neil Patrick Harris)。,-0.941327704481595,55.0,1,0.33855143189430237,0.39024633169174194,0.3646402359008789,0.35185185185185186,8.84814306859306e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9286,"She said: ""In light of this, the JDC Executive has voted to reject the proposed new contract in full and to call for formal re-negotiations on all of your concerns.""",她说：“鉴于此，JDC执行官已经投票反对完全提出的新合同，并要求对您所有关切的正式重新谈判。”,她表示：“鉴于此，初级医生委员会执行委员会已投票全盘驳回提议的新合同并呼吁就所有担忧重新进行正式协商。”,-0.993781466088279,45.0,1,0.5551884770393372,0.6635416150093079,0.6081662774085999,0.5,1.0547686614863434e-154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4647,"Among them, Goldman Sachs ranked Apple's stock to be the rating of ""buying"" while BMO analyst thought that iPhone7 will obtain a historical high sales achievement.","其中 ， 高盛 (Goldman Sachs) 将苹果公司的股票评级为 ""买进"" ， 而 BMO 分析师认为 iPhone7 将获得历史高销售成就。",其中，高盛将苹果的股票维持“买入”评级，而BMO的分析师则认为iPhone7将收获一份历史性的销售成绩。,0.395801230711915,84.0,1,0.6879834532737732,0.671588122844696,0.6800835728645325,0.7115384615384616,1.2582629415553905e-154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,"The African Development Conference was dominated by Japan, and the previous five meetings were held in Tokyo, Japan or Yokohama, so this meeting will be the first move to Africa.",非洲开发会议是由日本和前五次会议在东京举行，日本横滨，因此这次会议将是第一个移动到非洲。,非洲开发会议由日本主导，此前的五次会议均是在日本东京或者横滨举行，因此，本次会议也将是首次移师非洲。,0.634305225363167,88.0,1,0.6776164174079895,0.7578615546226501,0.7172023057937622,0.52,1.0756571974489648e-154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5663,I'm relieved and very humble.,我松了一口气，非常谦虚。,我很欣慰，也很谦恭。,-1.17186717606668,50.0,1,0.5357908606529236,0.4389304518699646,0.4865131378173828,0.4,9.434137710479516e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2465,He and his teammate Lopez will compete for gold medals with Romanian Tekay and Meggia in the men's doubles final.,他和他的队友洛佩兹将在男子双打决赛中与罗马尼亚Tekay和Meggia争夺金牌。,他和队友洛佩兹将在男双决赛中与罗马尼亚选手特卡乌和梅格亚争夺金牌。,0.701342571307146,78.0,1,0.6893085241317749,0.7525508403778076,0.7207056879997253,0.7272727272727273,1.2720988693728955e-154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4391,And some behaviorist psychologists understand the impedance as an individual's disobedience to their behavioral corrections.,一些行为学家心理学家认为阻抗是一个人对他们的行为矫正的不服从。,也有些行为主义心理学家把阻抗理解为个体对于其行为矫正的不服从。,1.30069020315576,100.0,1,0.701853334903717,0.7479665875434875,0.724923849105835,0.5806451612903226,1.1366522640877484e-154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3891,"The layer 1 and 2 are for entrance, waiting room and office, commercial use while the layer -1 is for exit.",图层1和2为入口，候车室和办公室，商业用途，而层－1是退出。,地上1、2层为进站、候车厅及办公、商业用房，地下1层是出站层。,-0.111385606775279,73.0,1,0.4803350269794464,0.4947786331176758,0.48806068301200867,0.4838709677419355,1.0376168084669887e-154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
