,source,reference,translation,z-score,avg-score,annotators,bert_metric_p,bert_metric_r,bert_metric_f,bleu_metric_mod_prec,bleu_metric_sen_bleu,Rouge1_metric_f,Rouge1_metric_r,Rouge1_metric_p,Rouge2_metric_f,Rouge2_metric_r,Rouge2_metric_p,RougeL_metric_f,RougeL_metric_r,RougeL_metric_p
292,正当她为入学费用犯愁时，8月9日，团县委及时给她落实了5000元资助款。,"As she worried about the cost of school enrolment, on August 9, the Mission Party county gave her a $5,000 grant.","When she was worried about the tuition, the county committee of the Communist Youth League offered she a 5000-yuan subsidy on August 9.",-0.277476655512732,40.0,1,0.4442065358161926,0.488815575838089,0.467286616563797,0.18518518518518517,6.419117653839818e-155,0.45454544955578513,0.47619047619047616,0.43478260869565216,0.14285713786848087,0.15,0.13636363636363635,0.2999999950000001,0.3,0.3
18968,谢安达先生表示，该流程“妨碍了情报的发布”、降低了分析员的士气并且“无法接受不同的意见。”,"Thanks ACE, Mr. said that the process“prevents the intelligence release”, reduce the analyst's morale and“can't accept a different opinion.”","This process, Mr. Schiff said, ""stalled the release of intelligence products,"" hurt morale among analysts and ""insufficiently accommodated dissenting views.""",-0.557084346646147,62.6666666666667,3,0.39063405990600586,0.3572973310947418,0.374929815530777,0.15286624203821655,5.832140936289777e-155,0.19512194622248677,0.2,0.19047619047619047,0.0,0.0,0.0,0.20512820015779104,0.2222222222222222,0.19047619047619047
9079,取得小组第一的球队将避免遇到强大的荷兰队，从而能够走得更远。荷兰队以另一小组第一的身份出线。,The team that won the first team will avoid a strong Holland team and be able to go further. The Netherlands is in the first position of another group.,"The first-place finisher will avoid the powerful Dutch, the leaders of the other bracket, for a bit longer when the quarter finals begin.",-1.54421809621979,18.0,1,0.35508158802986145,0.37061363458633423,0.36387160420417786,0.15328467153284672,5.840117426367312e-155,0.26923076429733733,0.2413793103448276,0.30434782608695654,0.03999999507200061,0.03571428571428571,0.045454545454545456,0.27272726776859507,0.25,0.3
11930,扩大人际关系圈，更平等地对话，避免社交顾虑，才是我们越发深爱线上聊的主要原因。,"To broaden the circle of relationships, to talk more equally, and to avoid social concerns, is the main reason why we are more in love with the online conversation.","Expanding the interpersonal relationship circle, more equal dialogue, avoiding social concerns are major reasons for us to be fascinated with online chat.",0.127105342079235,85.0,2,0.6274732947349548,0.611275315284729,0.6199803948402405,0.14935064935064934,5.764687551127251e-155,0.2745097990157632,0.2413793103448276,0.3181818181818182,0.0,0.0,0.0,0.2553191439565415,0.24,0.2727272727272727
6245,周四，她在密歇根州的经济政策演讲中提出了这个问题。,"On Thursday, she raised the issue in Michigan's economic policy speech.","On Thursday, she raised the issue during an economic speech in Michigan.",1.19021123340887,100.0,1,0.8392136693000793,0.8162886500358582,0.8280076384544373,0.3055555555555556,8.245505921338655e-155,0.7826086906616257,0.8181818181818182,0.75,0.47619047120181407,0.5,0.45454545454545453,0.6956521689224953,0.7272727272727273,0.6666666666666666
22336,并且我们将通过为希思罗附近的当地民众和企业创造机会再次造福这一地区。,And we will be in the vicinity of Heathrow through the local people and businesses to create opportunities for the benefit of the region.,"And, we will do so again by creating opportunities for local people and firms close to Heathrow.",-0.2082631852412989,77.0,1,0.5431939959526062,0.5650311708450317,0.5548160076141357,0.23958333333333334,7.301305444466981e-155,0.4390243853896491,0.375,0.5294117647058824,0.20512820028928347,0.17391304347826086,0.25,0.3243243193571951,0.3,0.35294117647058826
22934,8月12日上午，国务院新闻办就2016年7月份国民经济运行情况举行新闻发布会。,"State Council Information Office on August 12, in July 2016, the national economic performance to hold a news conference.","On the morning of August 12, the State Council Information Office held a press conference on the operation of the national economy in July 2016.",-0.080881181143654,60.0,2,0.5140945911407471,0.5191318988800049,0.5173978209495544,0.2152777777777778,6.921047288169967e-155,0.5909090860020663,0.6842105263157895,0.52,0.2857142808163266,0.3333333333333333,0.25,0.34999999501250006,0.3684210526315789,0.3333333333333333
4076,父母说，无论是见面还是打电话，张彬彬很少说自己的辛苦，更多的是跟父母聊些开心的事。,"Parents said that, whether they met or called, Zhang Bingbin rarely spoke of his hard work, but more about having fun with his parents.","According to her parents, no matter meeting in person or talking by phone, Zhang Binbin seldom talked about her hard work but more about some happy things.",-1.40544365778692,39.0,1,0.5499739646911621,0.6040752530097961,0.5775801539421082,0.16129032258064516,5.9906834368408e-155,0.23529411266435996,0.25,0.2222222222222222,0.08163264807996698,0.08695652173913043,0.07692307692307693,0.2499999950086806,0.2608695652173913,0.24
14795,这样的笑容令人信服吗？,Is such a smile convincing ？,Do the smiles convince?,0.4220334989870179,82.0,1,0.360765278339386,0.12201297283172607,0.2398679554462433,0.4782608695652174,1.0315841014752378e-154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20656,当天，中国首支专业旅游警察队伍——海南省三亚市公安局旅游警察支队的成员来到莫斯科红场，和当地执勤的旅游警察交流学习。,"On the same day, China's first professional travel police team - Sanya City, Hainan Province Public Security Bureau Tourism Police Detachment members came to the Red Square in Moscow, and the local travel police travel exchange study.","On the same day, China's first professional travel police team - members of Tourism Police Detachment, Sanya City, Hainan Province Public Security Bureau came to the Red Square in Moscow, and communicated with the local police on duty.",0.5305627755154579,72.0,1,0.7089614868164062,0.7209864854812622,0.7154309153556824,0.15319148936170213,5.8383420448319794e-155,0.8533333283342224,0.8648648648648649,0.8421052631578947,0.6849315018502533,0.6944444444444444,0.6756756756756757,0.7761193979950993,0.8125,0.7428571428571429
26202,作为办公厅主任，他曾是该国最具影响力的人士之一。,"As a Chief of Staff , he was one of the most influential persons in the country.",As chief of staff he was one of the most powerful men in the country.,1.50853263773217,99.0,1,0.8314191102981567,0.7512978315353394,0.7914161682128906,0.2898550724637681,8.030871338122974e-155,0.6874999950195313,0.6470588235294118,0.7333333333333333,0.46666666168888893,0.4375,0.5,0.6428571378826532,0.6,0.6923076923076923
24474,因为火星探测要26个月才能遇到一个时间窗口，所以专家们正在严密地制定工程计划，争取在2020年这个窗口发射我国第一个火星探测器。,"Because the Mars probe will take 26 months to meet a time window, experts are working closely on the project to launch our first Mars probe in 2020.","Because the Mars probe can encounter a time window in 26 months, experts are closely working on the project plan and try to launch the first Mars probe in 2020.",0.6149002002344909,73.5,2,0.6728281378746033,0.6963276267051697,0.6850664019584656,0.19375,6.565881967304665e-155,0.724137926040428,0.75,0.7,0.4285714235778062,0.4444444444444444,0.41379310344827586,0.6530612194918785,0.6666666666666666,0.64
25862,接着，用前臂和肩膀夹住枪，然后用你的肘部击打袭击者面部。,"Then , using the forearm and shoulders , then hit your face with your elbow.",You then grasp the gun between your forearm and shoulder before hitting them in the face with your free elbow.,0.121487208217485,96.0,1,0.4441152513027191,0.42416149377822876,0.435038685798645,0.19090909090909092,6.517567241948407e-155,0.5142857093877552,0.6,0.45,0.18181817693296617,0.21428571428571427,0.15789473684210525,0.4516128983558793,0.5384615384615384,0.3888888888888889
20829,但这并不妨碍业内人士看好iPhone7的前景——许多人认为，iPhone7将很有可能成为苹果对iPhone系列的最后一次大幅升级。,But this does not prevent the industry optimistic about the prospects of iPhone7 - many people think that iPhone7 will be likely to become Apple's iPhone series of the last major upgrade.,Whether these news are true or false will not be unveiled until the 2016 Apple autumn conference.,-1.33205672812702,51.0,1,0.06755049526691437,0.09620489180088043,0.08332927525043488,0.2268041237113402,7.103913897787327e-155,0.1632653015910039,0.125,0.23529411764705882,0.0,0.0,0.0,0.13333332863209893,0.10714285714285714,0.17647058823529413
4727,据台湾媒体报道，台“行政院长”林全昨天上午宣布，“政党及其附随组织不当取得财产处理条例”自今天起生效。,"According to Taiwanese media reports, the ""President of the Administration"" announced yesterday morning that the ""Regulations on the improper acquisition of property by political parties and their attachments"" came into force today.","According to Taiwanese media reports, Lin Quan, the head of Taiwan's Executive Yuan, announced yesterday morning, ""Ill-gotten Party Assets Handling Regulations by political parties and their accompanying organizations"" will take effective since today.",1.4912388337843,100.0,1,0.49430978298187256,0.6025673151016235,0.54864102602005,0.11155378486055777,4.982122143331694e-155,0.461538456539645,0.46875,0.45454545454545453,0.2857142807155456,0.2903225806451613,0.28125,0.4918032737221178,0.5357142857142857,0.45454545454545453
22077,火星探测涉及的技术领域非常多，特别之处还在于，虽然火星车是一个空间探测器，但与一般空间探测器相比，它又具有鲜明的特点。,"Mars probe relates to so many of the technical areas, special branch also lies in the fact that while the rover is a space probe, but compared with the general space probes, it also has its own distinctive characteristics.","Mars exploration involves a lot of technical areas. In particular, although the rover is a space detector, it has a distinctive feature compared with the general space detector.",-0.298990407511343,63.0,1,0.5912086963653564,0.436276912689209,0.5134300589561462,0.12994350282485875,5.377117175759166e-155,0.47761193543328134,0.41025641025641024,0.5714285714285714,0.2461538412970415,0.21052631578947367,0.2962962962962963,0.3793103399762188,0.3235294117647059,0.4583333333333333
16566,在伦敦，我用了约六个月时间才意识到我是奥运冠军。,"In London, it took me about six months to realize that I was an Olympic champion.",In London it took about six months to realise that I was an Olympic champion.,0.7628860872365201,100.0,2,0.9306209683418274,0.9134783148765564,0.9221634268760681,0.3246753246753247,8.499568091599977e-155,0.8387096724245579,0.8125,0.8666666666666667,0.6206896501783592,0.6,0.6428571428571429,0.8387096724245579,0.8125,0.8666666666666667
12264,五角大楼发言人海军少校帕特里克·埃文斯在一份声明中表示，在总检察长的调查未结束前，国防部不对这份国会报告发表任何评论。,"Navy Major Patrick Evans, a Pentagon spokesman, said in a statement that the Defense Department did not comment on the congressional report until the attorney general's investigation was not concluded.","Lt. Cmdr. Patrick Evans, a Pentagon spokesman, said in a statement that the Defense Department would not comment on the congressional report while the inspector general's investigation continued.",0.522563377849675,81.5,2,0.6981183886528015,0.7157973051071167,0.7074204683303833,0.13846153846153847,5.550559878421841e-155,0.7586206846611178,0.7333333333333333,0.7857142857142857,0.6428571378635205,0.6206896551724138,0.6666666666666666,0.7450980342176087,0.7307692307692307,0.76
14318,对于我而言，这是希思罗的魅力所在，正如在2012年伦敦奥运会时，我们竭尽全力保证我们的国家和地区能够从这些赛事中获益。,"To me, this is Heathrow's charm is, just like when 2012 London Olympic Games, we will do utmost to guarantee that our countries and regions can obtain benefits from these sports events.","For me, this was the great attraction of Heathrow, just as it was with London 2012, where we made enormous efforts to ensure that all our nations and regions benefited from the Games.",0.228757089107383,58.0,1,0.4854480028152466,0.4739064574241638,0.4805160462856293,0.15300546448087432,5.834796133758005e-155,0.33846153346272195,0.34375,0.3333333333333333,0.06349205849332365,0.06451612903225806,0.0625,0.349206344207609,0.34375,0.3548387096774194
14444,海伦·格拉芙和希瑟·斯坦宁受身患癌症的教练的鼓舞，夺得赛艇金牌,"Helen Graff and Heather Stenning by suffering from cancer the inspiration of coach, were captured the boat racing gold medal",Helen Glover and Heather Stanning inspired to rowing victory by coach's cancer battle,-0.423089350518755,49.0,2,0.37921610474586487,0.23832426965236664,0.30894502997398376,0.24705882352941178,7.414338336958175e-155,0.30303029825528016,0.25,0.38461538461538464,0.06451612428720119,0.05263157894736842,0.08333333333333333,0.3124999951757813,0.2631578947368421,0.38461538461538464
15465,我患上了膀胱癌，他们为我做了手术。,"I had bladder cancer , and they did surgery for me .",I had bladder cancer which is one of the things they can operate on and they did.,0.241785367432826,70.0,1,0.47770869731903076,0.5154460668563843,0.4973304569721222,0.2345679012345679,7.2244785630656075e-155,0.49999999522959193,0.6363636363636364,0.4117647058823529,0.38461537988165684,0.5,0.3125,0.5185185136899864,0.6363636363636364,0.4375
25621,抗凝血药替卡格雷 (ticagrelor) 可降低心脏病患者的心脏病复发风险。,The replacement of the corruption can reduce the risk of heart disease in the heart patients.,Anti-clotting drug ticagrelor slashes the risk of repeat attacks for people with heart disease.,-0.971467133239036,23.0,1,0.013815667480230331,0.4273655414581299,0.21358634531497955,0.18947368421052632,6.493018878856848e-155,0.33333332835555557,0.3125,0.35714285714285715,0.21428570931122462,0.2,0.23076923076923078,0.38461537964497045,0.4166666666666667,0.35714285714285715
14750,这位现年45岁的意大利人是第六位在平地赛领域取得这一里程碑的职业赛马骑师。,The Italian is the sixth Professional jockey to get this milestone in the field .,The 45-year-old Italian is the sixth jockey to reach the landmark in Flat racing.,0.410251017373611,57.0,1,0.44020703434944153,0.5411211848258972,0.491025447845459,0.2716049382716049,7.773937535056785e-155,0.6428571378571429,0.6428571428571429,0.6428571428571429,0.3076923026923078,0.3076923076923077,0.3076923076923077,0.5384615334615386,0.5384615384615384,0.5384615384615384
7026,阿尔斯特银行品牌已用于爱尔兰共和国与北爱尔兰自治区的客户。,The Ulster Bank brand has been used for clients of the Republic of Ireland and the Northern Ireland autonomous region.,The Ulster Bank brand is already used for customers in the Republic of Ireland and Northern Ireland.,0.724736673094972,100.0,1,0.7993882298469543,0.6627821922302246,0.7306973934173584,0.26,7.60604498548301e-155,0.7027026977355736,0.65,0.7647058823529411,0.514285709322449,0.47368421052631576,0.5625,0.7272727222773187,0.7058823529411765,0.75
22449,这是中国民间智库第五次发表日本军力评估报告，也是第四次推出英文版。,"This is the fifth time Chinese folk think tank released a Japanese military assessment report, also out for the fourth time in English.",This is the fifth time that China's civilian think tank has published the Japanese military assessment report and the fourth launch of the English version.,0.105947916004491,94.0,1,0.6662919521331787,0.6693618297576904,0.6683660745620728,0.15483870967741936,5.869647052321124e-155,0.5416666616753474,0.5652173913043478,0.52,0.3478260819659736,0.36363636363636365,0.3333333333333333,0.5581395298864251,0.5714285714285714,0.5454545454545454
1143,2008年8月，在50米运动步枪三姿的比赛中以总成绩690.3环破奥运会纪录夺得金牌。,"In August 2008, the gold medal was won in the game.","In August, 2008, she scored a gold and broke the Olympic record for 690.3 rings in the 50-m sports rifle three positions.",0.9073470291752852,93.0,1,0.14773160219192505,0.5716843605041504,0.3522840142250061,0.17355371900826447,6.214256538090456e-155,0.35294117209342557,0.5454545454545454,0.2608695652173913,0.06249999570312531,0.1,0.045454545454545456,0.31249999570312503,0.5,0.22727272727272727
22221,他1972年出生在爱沙尼亚首都塔林，毕业于著名的莫斯科国立国际关系学院 (MGIMO)，在东京大使馆工作过。,"He was born in 1972 in Estonian capital Tallinn, a graduate of the prestigious Moscow State Institute of International Relations (MGIMO), the embassy in Tokyo said.","Born in the Estonian capital Tallinn in 1972, he graduated from the prestigious Moscow State Institute of International Relations (MGIMO) and served in the Tokyo embassy.",-0.33984404047379,70.6666666666667,3,0.6914364099502563,0.6827690005302429,0.6876074075698853,0.2235294117647059,7.052442489841e-155,0.6153846103846154,0.6153846153846154,0.6153846153846154,0.31999999500000004,0.32,0.32,0.5454545404545454,0.5454545454545454,0.5454545454545454
9181,克林顿用身价亿万的投资家沃伦·巴菲特的名字命名了一条规定，保证年收入超过100万美元的人至少缴纳30%的税。,"Clinton named Warren Buffett, a billionaire investor, with a rule guaranteeing that people who earn more than $1 million a year pay at least a 30% tax.",Clinton has endorsed a rule named after billionaire investor Warren Buffett that would ensure those making more than $1 million a year pay a tax rate of at least 30 percent.,0.8160871242797869,98.0,2,0.6645946502685547,0.665295422077179,0.6654895544052124,0.17341040462427745,6.211690254050553e-155,0.620689650196195,0.6666666666666666,0.5806451612903226,0.285714280739796,0.3076923076923077,0.26666666666666666,0.41509433466714135,0.4583333333333333,0.3793103448275862
12183,医生告诉薛大娘，慢性支气管炎想要根本治愈的可能性不大，平常坚持用药可有所缓解。,"The doctor told Mrs. Xue that chronic bronchitis was not likely to be cured at all, and that the usual adherence to the medication could be alleviated.",Doctors told Xue that it was almost impossible to cure chronic bronchitis and such problems may be alleviated with medication.,0.515025269878011,72.6666666666667,6,0.6155487298965454,0.5420114994049072,0.5792184472084045,0.16666666666666666,6.08970970641905e-155,0.46808510149388866,0.4074074074074074,0.55,0.13333332845432116,0.11538461538461539,0.15789473684210525,0.37209301828015146,0.34782608695652173,0.4
9595,另一位推特用户 Sarah Paradis 写道：“哇#拜伦·麦克唐纳。,"Another Twitter user, Sarah Paradis, wrote, ""Wow, Byron McDonald.""","Another twitter user, Sarah Paradis, wrote: 'Wow #ByronMacDonald.",1.06320762527488,99.0,2,0.6943244338035583,0.7297139167785645,0.7124322056770325,0.38461538461538464,9.250933130702983e-155,0.4444444395061729,0.4,0.5,0.24999999507812506,0.2222222222222222,0.2857142857142857,0.4444444395061729,0.4,0.5
24329,该报告详细指出了2014年和2015年中央司令部在描述和分析美国培训伊拉克军队方面长期存在的问题。,The report details the long-standing problems of the central command in 2014 and 2015 in the description and analysis of the U.S. training of Iraqi forces.,The 10-page report detailed persistent problems in 2014 and 2015 in Central Command's description and analysis of American efforts to train Iraqi forces.,0.4472257687641789,79.5,2,0.652399480342865,0.6888615489006042,0.6711069941520691,0.1895424836601307,6.494197606084341e-155,0.559999995032,0.5185185185185185,0.6086956521739131,0.3333333283680556,0.3076923076923077,0.36363636363636365,0.5853658486615111,0.6,0.5714285714285714
19287,报道称，塔政府的目标是计划将2016年的年通胀率控制在7.5%的水平，而2015年塔国的通胀率为5.1%。,"Reported that the tower of the government's objective is to plan the 2016 annual inflation controlled at 7. 5%level, while the 2015 Tower of the country's inflation rate is 5. 1 per cent.","According to the report, the goal of the Tajikistan government is to control the annual inflation rate in 2016 as 7.5% while that in 2015 was 5.1%.",0.582137851764861,96.0,1,0.49529388546943665,0.44362199306488037,0.47019559144973755,0.2108843537414966,6.850060311255487e-155,0.5161290272788763,0.48484848484848486,0.5517241379310345,0.13333332835555575,0.125,0.14285714285714285,0.47999999500800006,0.46153846153846156,0.5
