,source,reference,translation,z-score,avg-score,annotators,bert_metric_p,bert_metric_r,bert_metric_f,bleu_metric_mod_prec,bleu_metric_sen_bleu,Rouge1_metric_f,Rouge1_metric_r,Rouge1_metric_p,Rouge2_metric_f,Rouge2_metric_r,Rouge2_metric_p,RougeL_metric_f,RougeL_metric_r,RougeL_metric_p
4048,Он заходил перед работой и заказывал неизменно одно и то же.,He went to work and ordered always one and the same.,He'd go before work and order the same thing without fail.,-1.07699972105725,36.0,1,0.44015786051750183,0.48366785049438477,0.4627007842063904,0.27586206896551724,7.834624931730153e-155,0.3636363586363637,0.36363636363636365,0.36363636363636365,0.19999999500000015,0.2,0.2,0.3809523759637189,0.4,0.36363636363636365
12857,"При обращении в суд в четверг судья федерального окружного суда США Бет Лэбсон Фриман сказала, что компания Gilead имеет право на возмещение расходов, понесённых в ходе оспаривания иска.",When addressing the court on Thursday the US Federal District Court Judge Beth Labson Freeman said the company Gilead has the right to reimbursement of expenses incurred in the course of questioning the claim.,"In a filing on Thursday, U.S. District Judge Beth Labson Freeman said that Gilead was entitled to relief from the fees it incurred while defending the case.",0.465127926556742,87.0,1,0.5726495981216431,0.5195139050483704,0.5466894507408142,0.1858974358974359,6.4314502639676796e-155,0.3870967692403746,0.35294117647058826,0.42857142857142855,0.1333333283833335,0.12121212121212122,0.14814814814814814,0.3636363586380166,0.35714285714285715,0.37037037037037035
16100,"Бабушка и дедушка говорят, Браун получил многочисленные огнестрельные ранения, включая в себя его пах, ногу, руку и живот, но был в сознании, когда его перевезли в больницу.","Grandparents say that Brown has received numerous gunshot wounds, including his groin, his leg, his arm and stomach, but he was conscious when he was taken to the hospital.","The grandparents say Brown suffered multiple gunshot wounds, including in his groin, leg, arm and abdomen, but was awake when he was transported to the hospital.",0.7940790858889949,100.0,1,0.8077699542045593,0.780055582523346,0.794213593006134,0.14906832298136646,5.759236308724978e-155,0.6545454495603306,0.6206896551724138,0.6923076923076923,0.3018867874688502,0.2857142857142857,0.32,0.6799999950000002,0.68,0.68
5796,"Моя последняя остановка это магазин, который, как говорят, способствовал появлению нового поколения любителей винила: Городские модники.","My last stop is the store, which is said to have contributed to the emergence of a new generation of vinyl lovers: the urban maddards.",My last stop is a shop said to have inspired a fresh generation of vinyl lovers: Urban Outfitters.,-1.0206848836059998,50.0,1,0.6309641003608704,0.5295660495758057,0.5804799795150757,0.22448979591836735,7.067576504004694e-155,0.5581395300162251,0.48,0.6666666666666666,0.39024389758477096,0.3333333333333333,0.47058823529411764,0.6486486436815194,0.6,0.7058823529411765
474,"К сожалению, на Олимпиаде в Рио Лиза будет единственной нашей землячкой, хоть и бывшей, в секторе для прыжков с шестом.","Unfortunately, at the Olympics in Rio, Lisa will be our only fellow countryman, albeit a former, in the sector for pole vaulting.","Unfortunately, at the Olympics in Rio, Lisa will be the only one of our countrywomen, even if only a former one, in the pole vault event.",0.8134961754960179,99.0,1,0.6441921591758728,0.6800131797790527,0.6625950336456299,0.1897810218978102,6.4982827782856005e-155,0.6249999950347221,0.6818181818181818,0.5769230769230769,0.3913043428638942,0.42857142857142855,0.36,0.619047614058957,0.65,0.5909090909090909
9167,До этого момента девочка занималась любимым видом спорта в родном Ярославле.,"Until that moment, the girl was engaged in a favorite sport in his native Yaroslavl.","Up to that point, the girl was engaged in her favourite sport in her native Yaroslavl.",0.989210289109102,98.0,1,0.7015752196311951,0.7653151750564575,0.733700692653656,0.2441860465116279,7.371105674898801e-155,0.6451612853277836,0.6666666666666666,0.625,0.41379309845422124,0.42857142857142855,0.4,0.6428571378571429,0.6428571428571429,0.6428571428571429
3687,"В то же время напряжение вдоль границы с Эритреей растет; борьба за эту неопределенную, спорную границу унесла сотни жизней в июне.","At the same time, the tension along the border with Eritrea is growing; the struggle for this tenuous, disputed border has claimed hundreds of lives in June.","At the same time, tensions are rising along the border with Eritrea; a battle along that jagged, disputed line claimed hundreds of lives in June.",0.7617348283451121,94.0,1,0.8034198880195618,0.7811807990074158,0.7926158905029297,0.18620689655172415,6.436801207051644e-155,0.5769230719304734,0.5555555555555556,0.6,0.43999999500799997,0.4230769230769231,0.4583333333333333,0.6086956471739131,0.6086956521739131,0.6086956521739131
440,"Даниэл Фернандеш, один из нескольких отдыхающих, которые опубликовали видео шокирующего пролета в социальных сетях, сказал: ""Он пролетел совсем низко дважды, и был момент, в какой-то момент показалось, что он разобьется.""","Daniel Fernandes, one of several vacationers who published a video of a shocking span in social networks, said: ""He flew very low twice, and there was a moment, at some point it seemed that he would break.""","Daniel Fernandes, one of several holidaymakers who posted videos of the dramatic fly-by onto social media, said: 'It passed really low twice and there was a point when it looked like it was going to crash.'",-0.6546189242412621,60.0,1,0.6483950614929199,0.6171697974205017,0.6333348751068115,0.13106796116504854,5.400332342330302e-155,0.4266666616675556,0.42105263157894735,0.43243243243243246,0.1917808169187466,0.1891891891891892,0.19444444444444445,0.4347826036967024,0.42857142857142855,0.4411764705882353
68,"К аукциону предлагается не допускать компании, где 25% и больше принадлежит иностранцам, и тех претендентов, в капитале которых не будет минимум 25% госучастия.","The auction is proposed not to allow a company where 25% or more belongs to foreigners, and those applicants in whose capital there will not be a minimum of 25% of state participation.",It is proposed to bar from the auction companies that are 25% or more foreign-owned and those bidders whose capital will not consist of at least 25% state participation.,0.652532011755484,96.0,1,0.6052253246307373,0.5882347822189331,0.5973720550537109,0.14201183431952663,5.62127049823286e-155,0.5483870917950052,0.5151515151515151,0.5862068965517241,0.23333332835555567,0.21875,0.25,0.5357142807142857,0.5357142857142857,0.5357142857142857
2176,"Газета Politico сообщила, что Трамп не заплатил никаких или почти никаких налогов за два года в 1990-х, а бизнес-обозреватель газеты New York Times в пятницу процитировал многих адвокатов по налогообложению и бухгалтеров, считающих, что, возможно, дела так и обстоят до сих пор.","The newspaper Politico reported that Trump did not pay little or no taxes for two years in the 1990s, and a business columnist for the New York Times on Friday quoted many tax lawyers and accountants who believe that may be the case so far.","Politico has reported that Trump paid zero to very little taxes for two years in the 1990s, and a New York Times business columnist on Friday quoted a number of tax lawyers and accountants saying that could still be the case.",-1.55109269112654,25.0,1,0.7700068950653076,0.7061243653297424,0.7383108735084534,0.1511111111111111,5.798563469199337e-155,0.6976744136154679,0.6666666666666666,0.7317073170731707,0.47619047120181407,0.45454545454545453,0.5,0.6493506443582392,0.625,0.6756756756756757
611,"Но, невзирая ни на что, Фиджи в такой форме победили как нельзя лучше команду из 15 человек.","But, no matter what, Fiji in this form won the best team of 15 people.","But, regardless, Fiji on this form would have beaten a fit as a fiddle 15-man team.",0.904963186567936,93.0,1,0.3440665602684021,0.48312097787857056,0.41364729404449463,0.27710843373493976,7.852303686661079e-155,0.3225806401664933,0.3333333333333333,0.3125,0.06896551224732497,0.07142857142857142,0.06666666666666667,0.3333333283333334,0.3333333333333333,0.3333333333333333
2719,"Ввозные ставки превышают обязательства, принятые на себя Россией при вступлении в ВТО.",Import rates than the commitments made by Russia when joining the WTO.,The import rate is in excess of commitments assumed by Russia upon accession to the WTO.,-0.914836787839145,50.0,1,0.5520547032356262,0.603884220123291,0.578534722328186,0.25,7.458340731200295e-155,0.357142852244898,0.4166666666666667,0.3125,0.1538461489644972,0.18181818181818182,0.13333333333333333,0.3703703655418381,0.45454545454545453,0.3125
9609,"Микроцефалия может возникать вследствие целого ряда различных обстоятельств: генетических, таких как у Эдмунда, инфекций во время беременности от таких вирусов, как корь и Зика.","Microcephalia may arise due to a number of different circumstances: Genetic such as Edmund, infections during pregnancy from viruses such as measles and Zika.","Microcephaly can arise from a number of different conditions: genetic ones like Edmund's, and infections during pregnancy from viruses like measles and Zika.",1.2366613347218702,90.0,1,0.6431931853294373,0.683801531791687,0.6639713048934937,0.17834394904458598,6.2994321874438875e-155,0.5531914843639657,0.5416666666666666,0.5652173913043478,0.3999999950024692,0.391304347826087,0.4090909090909091,0.619047614058957,0.5909090909090909,0.65
12253,"В соответствии с предложениями губернатора штата Сан-Паулу Geraldo Alckmin почти 100 государственных средних школ будут закрыты, а 300 000 учащихся будут перераспределены, чтобы сэкономить деньги.","In line with the proposals of the governor of the state of Sao Paulo, Geraldo Alckmin, almost 100 state secondary schools will be closed, and 300 000 students will be redeployed to save money.","Under proposals from the governor of the state of Sao Paulo Geraldo Alckmin, just under 100 public schools will be closed, while 300,000 students will be relocated in order to save money.",0.646051618200725,99.0,1,0.7473124861717224,0.7137266397476196,0.7309072017669678,0.1711229946524064,6.170585887827532e-155,0.6363636313682278,0.6176470588235294,0.65625,0.43749999500488285,0.42424242424242425,0.45161290322580644,0.6181818131834711,0.6296296296296297,0.6071428571428571
8937,"Министры надеялись завершить спор об изменениях, согласовав измененный договор с руководителями Британской медицинской ассоциации, но 58 процентов из 37 000 молодых врачей, которые принимали участие в голосовании, отклонили его.","The Ministers hoped to complete the dispute over the change by agreeing to a modified agreement with the leaders of the British Medical Association, but 58 per cent of the 37,000 young doctors who participated in the vote rejected it.","Ministers had hoped to end the dispute over the changes by agreeing to a reformed contract with British Medical Association officials, but 58 per cent of the 37,000 junior doctors who took part in a ballot had rejected it.",0.5401992267242229,99.0,1,0.7355301380157471,0.7321220636367798,0.7342583537101746,0.14864864864864866,5.751123561622861e-155,0.6582278431020671,0.65,0.6666666666666666,0.4155844105852589,0.41025641025641024,0.42105263157894735,0.6865671591802185,0.696969696969697,0.6764705882352942
11470,"Порошок чили, смешанный с почвой, помещается с хлопушкой в презерватив, и его конец закручивается, снаружи остаётся только фитиль.","Chili powder, mixed with soil, placed a firecracker in a condom, and its end is twisted, is outside the fuse.","Chilli powder mixed with soil is packed with a firecracker into a condom, its end is twisted shut with just the fuse exposed.",-0.863200340001968,26.0,1,0.4439461827278137,0.5229531526565552,0.4840031862258911,0.184,6.398543505871707e-155,0.5581395299080585,0.6,0.5217391304347826,0.2926829218560381,0.3157894736842105,0.2727272727272727,0.5405405355441928,0.5555555555555556,0.5263157894736842
14826,Больших успехов на международном уровне он не добился.,It did not achieve great successes at the international level.,He didn't achieve great success at the international level.,0.522023885288341,85.0,1,0.9461923241615295,0.9461960196495056,0.9462816119194031,0.288135593220339,8.007015525026118e-155,0.6315789423822715,0.6,0.6666666666666666,0.4705882303114187,0.4444444444444444,0.5,0.6315789423822715,0.6,0.6666666666666666
5810,"В ходе опроса, проведенного в 2015 году Valio, 84 процента респондентов связывали кисломолочные бактерии исключительно с хорошим состоянием желудка и кишечника, а 58 процентов сказали, что они употребляют, по крайней мере иногда, продукты, содержащие добавленные кисломолочные бактерии.","In a 2015 survey conducted by Valio, 84 per cent of respondents attributed the bacteria to an exceptionally good condition of the stomach and intestines, and 58 per cent said they consume, at least occasionally, products containing the added oxygenic bacteria.","In a survey conducted in 2015 by Valio, 84 per cent of the respondents associated lactic acid bacteria specifically with the well-being of the stomach and gut and 58 per cent said they use at least occasionally products containing added lactic acid bacteria.",-0.7181600568944009,58.5,2,0.663244366645813,0.6519108414649963,0.6581279039382935,0.12015503875968993,5.170626999814475e-155,0.7380952330980727,0.7560975609756098,0.7209302325581395,0.4146341413444379,0.425,0.40476190476190477,0.6470588185294118,0.6470588235294118,0.6470588235294118
3188,"Судя по разговорам, которые у меня были, люди избавились от своей коллекции, как правило, примерно в 1998 или 1999.","Judging by the conversations that I had, people got rid of their collections, usually in about 1998 or 1999.","From conversations I've had, people have got rid of their collection, normally around 1998 or 1999.",0.7570981113060841,99.0,2,0.8035168051719666,0.7532602548599243,0.7786373496055603,0.25252525252525254,7.495914473944411e-155,0.5714285664653063,0.5263157894736842,0.625,0.36363635867768596,0.3333333333333333,0.4,0.5714285664653063,0.5263157894736842,0.625
1167,"Вы не можете включить телевизор, почитать газету или подслушать разговор ваших соседей по очереди в кафе и не услышать о Симоне Байлз, Кэти Ледеки или о вражде между Майклом Фелпсом и Чадом де Кло.","You can not turn on the TV, read a newspaper or listen to your neighbors' conversation in turn in a cafe and not hear about Simone Biles, Cathy Ledeki or the feud between Michael Phelps and Chad de Claude.","You can't turn on a television, read a newspaper or listen in on your neighbor's conversation in a coffee-shop line without hearing about Simone Biles, Katie Ledecky or the feud between Michael Phelps and Chad le Clos.",1.01281912655801,98.5,2,0.5474227070808411,0.6250638365745544,0.5866444110870361,0.15137614678899083,5.80364632814346e-155,0.6315789423718837,0.6153846153846154,0.6486486486486487,0.4324324274360848,0.42105263157894735,0.4444444444444444,0.656249995,0.65625,0.65625
995,Она умерла на месте.,She died on the spot.,She died at the scene.,-0.6200056728918371,88.0,1,0.7911235690116882,0.7911381721496582,0.7914702296257019,0.45454545454545453,1.0056824590358316e-154,0.5999999950000001,0.6,0.6,0.24999999500000009,0.25,0.25,0.5999999950000001,0.6,0.6
15031,"Мэр Канн Давид Лиснар (David Lisnard) пояснил, что подобная одежда ""не отвечает правилам приличия, принципам секуляризма и не соответствует нормам гигиены и безопасности"".","Mayor Cannes David Lisnar (David Lisnard) explained that a similar clothing “does not answer the rules of decency, to the principles of secularism it does not correspond to the standards of hygiene and safety”.","The Mayor of Cannes, David Lisnard, explained that this type of clothing ‘ignores the rules of decorum, the principles of secularism, and does not adhere to standards of hygiene and safety’.",0.634617584721525,91.0,1,0.5447080135345459,0.5155182480812073,0.5308370590209961,0.14210526315789473,5.623119296341808e-155,0.5538461488568048,0.5294117647058824,0.5806451612903226,0.2857142807256236,0.2727272727272727,0.3,0.5660377308650766,0.5357142857142857,0.6
10277,"Популярны в Кисловодске, который находится в непосредственной близости от минерального источника ""Нарзан"".","Popular in Kislovodsk, which is located in close proximity to the mineral source ""Narzan"".","They are popular in Kislovodsk, which is located in close proximity to the Narzan mineral spring.",0.285603471021542,76.0,2,0.7200500965118408,0.7327831983566284,0.7268543243408203,0.26804123711340205,7.722768607843867e-155,0.7333333283555556,0.7857142857142857,0.6875,0.6428571378826532,0.6923076923076923,0.6,0.7142857093112245,0.7692307692307693,0.6666666666666666
968,"Звезда турецкого футбола 1990-х - начала 2000-х нападающий Хакан Шукюр разыскивается властями страны в связи с попыткой государственного переворота, происшедшей в прошлом месяце.",Turkish football star of the 1990's - early 2000's attacker Hakan Shukyur is wanted by the authorities in connection with the attempted coup d'état that took place last month.,"A star of Turkish football in the 1990s and early 2000s, striker Hakan Şükür is wanted by authorities in connection with the coup attempt that took place last month.",0.295457711229369,91.0,1,0.5625656247138977,0.5978076457977295,0.5808129906654358,0.1696969696969697,6.144821324828236e-155,0.7241379260344829,0.7241379310344828,0.7241379310344828,0.4285714235714286,0.42857142857142855,0.42857142857142855,0.6666666616666668,0.6666666666666666,0.6666666666666666
6426,"Он предлагает, чтобы избиратели брали удостоверения личности, чтобы доказать кто они, когда они голосуют.",He proposes that voters take ID cards to prove who they are when they vote.,He recommends that voters should have to take ID to prove who they are when they vote.,0.386035753878216,89.0,2,0.8330817818641663,0.8439647555351257,0.8387805223464966,0.23255813953488372,7.193462565845137e-155,0.8124999950195313,0.8666666666666667,0.7647058823529411,0.5999999950222225,0.6428571428571429,0.5625,0.8275862019024971,0.8571428571428571,0.8
2960,Полиция использует слезоточивый газ и резиновые пули против протестующих бразильских студентов,Police used tear gas and rubber bullets against protesters of Brazilian students,Police use tear gas & rubber bullets against protesting Brazilian students,-1.23997109276299,18.0,1,0.8755730390548706,0.8192125558853149,0.8475025296211243,0.25675675675675674,7.558457167005517e-155,0.6956521689224953,0.6666666666666666,0.7272727272727273,0.3809523759637189,0.36363636363636365,0.4,0.6956521689224953,0.6666666666666666,0.7272727272727273
4907,"И будешь под аккомпанемент машины, беспорядочно распыляющей жидкость для умерщвления насекомых, думать о вечном.","And you will be under the accompaniment of a machine, a randomly sprayed liquid to moderate insects, to think about the eternal.","And you, to the accompaniment of a device randomly spraying a liquid to kill insects, will think about eternity.",-1.26524376766234,2.0,1,0.5574585795402527,0.5051923394203186,0.5319611430168152,0.22321428571428573,7.04746955997841e-155,0.6829268242950625,0.6363636363636364,0.7368421052631579,0.2564102514398423,0.23809523809523808,0.2777777777777778,0.6111111061265434,0.5789473684210527,0.6470588235294118
9505,"Прием минеральной воды требует соблюдения режима: воду следует пить в определенное время, в нужном количестве и конкретной температуры.","The intake of mineral water requires compliance with the regime: Water should be drinking at a certain time, in the necessary quantity and specific temperature.","The consumption of mineral water requires adherence to a regime: the water should be drunk at a particular time, in a required amount, and at a specific temperature.",0.48383203770811,75.0,1,0.7035643458366394,0.7330827713012695,0.7187432050704956,0.15757575757575756,5.921297990443317e-155,0.6037735799216805,0.64,0.5714285714285714,0.27450979893886973,0.2916666666666667,0.25925925925925924,0.6382978673426891,0.625,0.6521739130434783
